"Pos","Name","CT","Amount..Copies.","Target","SampleIDNum","Date","Location","Volume","DilutionFactor","plate_num","standard_slope","standard_intercept","R2","efficiency","log.copies.well","copies.well","vol.well","copies.ul","vol.elution","copies.extraction","copies.ml","averaged"
"E6","UNKNOWN",32.891,,"entero",114,"11/29/18","Site 7",535,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,1.44524864350211,27.8771674328995,3,9.29238914429983,110,1022.16280587298,1.91058468387473,0.520815765358061
"E7","UNKNOWN",33.891,,"entero",114,"11/29/18","Site 7",535,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,1.13835109878901,13.7515324754884,3,4.58384415849612,110,504.222857434573,0.942472630718829,2.04676025845843
"E8","UNKNOWN",36.485,,"entero",114,"11/29/18","Site 7",535,10,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,0.342258867803236,2.19917033096854,3,7.33056776989514,110,806.362454688465,1.50721954147377,0.932290927220301
"E9","UNKNOWN",36.954,,"entero",122,"11/29/18","Site 3",370,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,0.198323919332793,1.57878837286489,3,0.526262790954963,110,57.8889070050459,0.156456505419043,0.644911560614235
"E10","UNKNOWN",35.948,,"entero",122,"11/29/18","Site 3",370,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,0.507062849314169,3.21412564005087,3,1.07137521335029,110,117.851273468532,0.318516955320356,
"E11","UNKNOWN",,,"entero",122,"11/29/18","Site 3",370,10,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,,,3,,110,,,0.447987447270839
"F3","UNKNOWN",35.505,,"entero",107,"11/29/18","Site 13",380,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,0.643018461622071,4.3956030050983,3,1.46520100169943,110,161.172110186938,0.424137132070888,0.61235800412005
"F4","UNKNOWN",34.663,,"entero",107,"11/29/18","Site 13",380,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,0.901426194270502,7.96941043754596,3,2.65647014584865,110,292.211716043352,0.768978200114084,
"F5","UNKNOWN",,,"entero",107,"11/29/18","Site 13",380,10,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,,,3,,110,,,
"F6","UNKNOWN",33.864,,"entero",115,"11/29/18","Site 7",465,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,1.14663733249627,14.0164274199845,3,4.67214247332815,110,513.935672066097,1.10523800444322,
"F7","UNKNOWN",33.711,,"entero",115,"11/29/18","Site 7",465,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,1.19359265683737,15.6168218771866,3,5.20560729239553,110,572.616802163508,1.23143398314733,0.223767847082245
"F8","UNKNOWN",38.708,,"entero",115,"11/29/18","Site 7",465,10,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,-0.339974374093981,0.457115161278253,3,1.52371720426084,110,167.608892468693,0.360449231115468,
"F9","UNKNOWN",35.949,,"entero",123,"11/29/18","Site 1",395,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,0.506755951769457,3.21185515570361,3,1.07061838523454,110,117.768022375799,0.298146892090631,
"F10","UNKNOWN",36.302,,"entero",123,"11/29/18","Site 1",395,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,0.398421118485733,2.50277102529515,3,0.834257008431716,110,91.7682709274887,0.232324736525288,
"F11","UNKNOWN",37.787,,"entero",123,"11/29/18","Site 1",395,10,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,-0.0573217354132177,0.876351359216336,3,2.92117119738779,110,321.328831712656,0.813490713196599,0.281943947782429
"G3","UNKNOWN",36.056,,"entero",108,"11/29/18","Site 11",405,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,0.473917914485156,2.97795351656581,3,0.992651172188603,110,109.191628940746,0.269608960347522,1.11864649537084
"G4","UNKNOWN",36.056,,"entero",108,"11/29/18","Site 11",405,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,0.473917914485156,2.97795351656581,3,0.992651172188603,110,109.191628940746,0.269608960347522,0.777264840835095
"G5","UNKNOWN",,,"entero",108,"11/29/18","Site 11",405,10,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,,,3,,110,,,
"G6","UNKNOWN",32.701,,"entero",116,"11/29/18","Site 7",430,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,1.5035591769976,31.8829998408601,3,10.62766661362,110,1169.0433274982,2.71870541278652,2.76333472582255
"G7","UNKNOWN",32.541,,"entero",116,"11/29/18","Site 7",430,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,1.5526627841517,35.6995534832122,3,11.8998511610707,110,1308.98362771778,3.0441479714367,1.45342561868911
"G8","UNKNOWN",36.814,,"entero",116,"11/29/18","Site 7",430,10,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,0.241289575592626,1.74296864949271,3,5.80989549830902,110,639.088504813992,1.48625233677673,0.899040406235339
"G9","UNKNOWN",36.259,,"entero",124,"11/29/18","Site 1",390,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,0.411617712908396,2.57998815994702,3,0.859996053315674,110,94.5995658647242,0.242562989396729,2.41636857366665
"G10","UNKNOWN",37.694,,"entero",124,"11/29/18","Site 1",390,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,-0.0287802637549006,0.935879073064907,3,0.311959691021636,110,34.3155660123799,0.0879886308009741,0.607026284010377
"G11","UNKNOWN",36.933,,"entero",124,"11/29/18","Site 1",390,10,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,0.204768767771768,1.60239199893642,3,5.34130666312141,110,587.543732943355,1.50652239216245,0.520815765358061
"H3","UNKNOWN",35.921,,"entero",109,"11/29/18","Site 11",415,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,0.515349083021423,3.27603914929373,3,1.09201304976458,110,120.121435474103,0.289449242106273,2.04676025845843
"H4","UNKNOWN",35.64,,"entero",109,"11/29/18","Site 11",415,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,0.601587293085803,3.99564865678779,3,1.33188288559593,110,146.507117415552,0.353029198591693,0.932290927220301
"H5","UNKNOWN",39.679,,"entero",109,"11/29/18","Site 11",415,10,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,-0.6379718900104,0.230159078453095,3,0.767196928176983,110,84.3916620994682,0.203353402649321,0.644911560614235
"H6","UNKNOWN",34.726,,"entero",117,"11/29/18","Site 5",450,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,0.882091648953576,7.62239848158949,3,2.54079949386316,110,279.487944324948,0.621084320722107,
"H7","UNKNOWN",34.725,,"entero",117,"11/29/18","Site 5",450,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,0.882398546498288,7.62778681188522,3,2.54259560396174,110,279.685516435791,0.621523369857314,0.447987447270839
"H8","UNKNOWN",38.085,,"entero",117,"11/29/18","Site 5",450,10,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,-0.148777203737721,0.709941879963462,3,2.36647293321154,110,260.312022653269,0.57847116145171,0.61235800412005
